읍면동별 세대원수별 세대수,,,,,,,,,,,,,,
2016년 12월,,,,,,,,,,,,,,
행정기관코드,시도,시군구,읍면동,전체세대,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인세대이상
2817068000,인천광역시,남구,주안3동,5128,1972,1271,902,702,201,55,22,3,0,0
2817069000,인천광역시,남구,주안4동,9473,3890,2244,1635,1262,330,85,19,6,1,1
2817070000,인천광역시,남구,주안5동,9597,3717,2186,1808,1427,359,72,18,7,0,3
2817071000,인천광역시,남구,주안6동,9765,3359,2068,2000,1782,428,97,19,8,3,1
2817072000,인천광역시,남구,주안7동,6139,2090,1503,1229,993,243,63,11,4,3,0
2817073000,인천광역시,남구,주안8동,9237,2642,2136,1982,1936,417,94,19,8,2,1
2817073500,인천광역시,남구,관교동,6561,1789,1409,1446,1379,404,106,22,4,0,2
2817074000,인천광역시,남구,문학동,7063,3361,1357,1081,916,270,59,15,2,2,0
2818500000,인천광역시,연수구,,120580,32121,21708,26208,31083,7479,1501,335,94,32,19
2818563000,인천광역시,연수구,옥련1동,8396,2341,1718,1870,1887,464,89,23,4,0,0
2818564000,인천광역시,연수구,옥련2동,8167,1795,1527,1970,2207,531,109,22,3,3,0
2818575000,인천광역시,연수구,선학동,8254,2997,1786,1531,1434,369,107,17,9,1,3
2818576100,인천광역시,연수구,연수1동,11407,5325,2005,1719,1701,536,89,23,6,2,1
2818576200,인천광역시,연수구,연수2동,9889,3520,2020,1914,1893,420,100,16,4,2,0
2818576300,인천광역시,연수구,연수3동,7836,2487,1739,1623,1581,334,47,20,2,3,0
2818576600,인천광역시,연수구,청학동,12720,4979,2766,2309,1936,558,137,27,7,1,0
2818578000,인천광역시,연수구,동춘1동,5139,928,863,1172,1637,419,81,21,8,2,8
2818579000,인천광역시,연수구,동춘2동,7039,1127,1340,1836,2234,425,66,8,3,0,0
2818579500,인천광역시,연수구,동춘3동,5917,513,808,1406,2369,634,144,31,7,4,1
2818582000,인천광역시,연수구,송도1동,10716,1327,1572,2599,3957,974,211,53,17,3,3
2818583000,인천광역시,연수구,송도2동,14972,2381,2067,3793,5285,1174,208,40,16,6,2
2818584000,인천광역시,연수구,송도3동,10128,2401,1497,2466,2962,641,113,34,8,5,1
2820000000,인천광역시,남동구,,209885,64809,44611,42632,43961,11002,2200,496,120,35,19
2820051000,인천광역시,남동구,구월1동,12021,3270,2490,2656,2731,694,145,22,5,6,2
2820052000,인천광역시,남동구,구월2동,13764,2544,2571,3261,4132,1037,174,33,10,2,0
2820052100,인천광역시,남동구,구월3동,13898,7245,2686,1969,1508,368,99,20,2,1,0
2820052200,인천광역시,남동구,구월4동,8020,3220,1863,1415,1127,318,59,15,1,2,0
2820053000,인천광역시,남동구,간석1동,11003,4052,2478,2178,1700,469,96,19,8,3,0
2820054000,인천광역시,남동구,간석2동,8869,2761,1704,1832,1915,492,123,32,7,1,2
2820055000,인천광역시,남동구,간석3동,12614,4810,2874,2368,1941,477,116,21,4,1,2
2820055100,인천광역시,남동구,간석4동,11633,4177,2407,2280,2132,499,104,28,5,1,0
2820056000,인천광역시,남동구,만수1동,8220,3237,2106,1473,1084,252,45,16,5,1,1
2820057000,인천광역시,남동구,만수2동,9686,2200,2181,2189,2349,610,119,26,10,0,2
2820058000,인천광역시,남동구,만수3동,7176,1890,1551,1540,1676,409,86,19,4,0,1
2820058100,인천광역시,남동구,만수4동,9247,2259,2125,2167,2193,419,64,15,5,0,0
2820058200,인천광역시,남동구,만수5동,7617,2690,1873,1477,1177,311,71,17,1,0,0
2820058300,인천광역시,남동구,만수6동,10400,2661,2222,2272,2461,604,138,27,8,4,3
2820065000,인천광역시,남동구,장수서창동,16060,4107,3443,3454,3749,1025,207,59,12,2,2
2820066000,인천광역시,남동구,남촌도림동,9341,2679,2110,1914,1999,524,90,19,3,2,1
2820069000,인천광역시,남동구,논현1동,12676,3687,2538,2522,3000,753,131,31,9,3,2
2820070000,인천광역시,남동구,논현2동,13642,4138,3074,2692,2837,723,132,32,9,4,1
2820071000,인천광역시,남동구,논현고잔동,13998,3182,2315,2973,4250,1018,201,45,12,2,0
2823700000,인천광역시,부평구,,216492,66024,46134,44852,45274,11010,2431,529,162,45,31
2823751000,인천광역시,부평구,부평1동,14193,4473,3030,2903,2894,684,147,42,13,6,1
2823752000,인천광역시,부평구,부평2동,9310,3522,2250,1676,1386,375,80,13,5,1,2
2823753000,인천광역시,부평구,부평3동,6977,2932,1594,1199,941,228,61,16,2,1,3
2823754000,인천광역시,부평구,부평4동,16247,6353,3612,2990,2475,640,139,27,9,2,0
2823755000,인천광역시,부평구,부평5동,14810,5535,3383,2924,2217,567,144,31,6,3,0
2823756000,인천광역시,부평구,부평6동,7415,3027,1675,1344,1054,250,49,12,2,0,2
2823757000,인천광역시,부평구,산곡1동,7665,2886,1667,1446,1226,313,101,18,5,1,2
2823758000,인천광역시,부평구,산곡2동,11188,1687,1936,2775,3704,834,196,42,10,2,2
2823758100,인천광역시,부평구,산곡3동,8875,1949,1982,1985,2178,600,141,28,7,3,2
2823758200,인천광역시,부평구,산곡4동,6699,1214,1274,1648,1945,486,102,19,7,3,1
2823759100,인천광역시,부평구,청천1동,4806,2259,1059,732,534,156,48,13,2,3,0
2823759200,인천광역시,부평구,청천2동,13783,3475,2922,3099,3384,724,129,34,15,0,1
2823764100,인천광역시,부평구,갈산1동,6960,2128,1479,1524,1387,350,72,12,4,2,2
2823764200,인천광역시,부평구,갈산2동,8268,2273,1814,1801,1755,455,120,35,10,3,2
2823764600,인천광역시,부평구,삼산1동,14606,3732,2995,3223,3709,766,147,21,10,1,2
2823764800,인천광역시,부평구,삼산2동,10296,1764,1691,2345,3476,802,166,33,13,5,1
2823765000,인천광역시,부평구,부개1동,7941,2748,1845,1579,1316,354,71,21,5,1,1
2823766000,인천광역시,부평구,부개2동,8680,2308,1937,1896,1894,508,102,23,6,3,3
2823766100,인천광역시,부평구,부개3동,12630,2743,2463,2946,3491,768,163,40,12,2,2
2823767000,인천광역시,부평구,일신동,5206,1245,1219,1170,1181,315,63,7,4,1,1
2823768000,인천광역시,부평구,십정1동,8306,3062,1844,1530,1384,386,73,22,5,0,0
2823769000,인천광역시,부평구,십정2동,11631,4709,2463,2117,1743,449,117,20,10,2,1
2824500000,인천광역시,계양구,,126963,36591,25903,27036,28924,6847,1243,311,66,24,18
2824560100,인천광역시,계양구,효성1동,11744,3280,2420,2493,2762,631,132,17,6,2,1
2824560200,인천광역시,계양구,효성2동,11762,2420,2540,2839,3036,741,131,37,13,2,3
2824561100,인천광역시,계양구,계산1동,10098,4260,2016,1822,1511,389,76,20,3,1,0
2824561200,인천광역시,계양구,계산2동,7642,2936,1671,1403,1271,275,67,13,4,0,2
2824561300,인천광역시,계양구,계산3동,8686,2405,1887,1982,1952,395,46,13,4,2,0
2824561400,인천광역시,계양구,계산4동,8162,2440,974,1516,2564,563,77,24,3,0,1
2824562100,인천광역시,계양구,작전1동,11475,2636,2295,2684,3053,662,118,17,7,3,0
2824562200,인천광역시,계양구,작전2동,11056,3851,2466,2224,1949,466,70,27,2,1,0
2824564000,인천광역시,계양구,작전서운동,12409,3205,2213,2724,3334,746,139,38,3,4,3
2824571000,인천광역시,계양구,계양1동,8497,2160,1828,1845,2000,515,113,26,3,3,4
2824572000,인천광역시,계양구,계양2동,15770,5088,3434,3195,3107,763,131,37,8,4,3
2824573000,인천광역시,계양구,계양3동,9662,1910,2159,2309,2385,701,143,42,10,2,1
2826000000,인천광역시,서구,,194008,55824,37770,40732,45253,11466,2267,517,118,40,21
2826051500,인천광역시,서구,검암경서동,18121,5848,3568,3759,3711,947,201,66,16,2,3
2826053000,인천광역시,서구,연희동,18713,6617,3625,3609,3766,898,151,38,5,4,0
2826053600,인천광역시,서구,청라1동,10528,2120,1717,2507,3200,800,148,28,6,1,1
2826053700,인천광역시,서구,청라2동,11436,1667,1834,2778,3888,1016,195,42,11,4,1
2826053900,인천광역시,서구,청라3동,5529,597,783,1369,2055,570,116,31,5,2,1
2826054200,인천광역시,서구,가정1동,7352,2886,1679,1360,1093,277,45,9,2,1,0
2826054300,인천광역시,서구,가정2동,3053,980,637,646,618,149,17,5,0,1,0
2826054400,인천광역시,서구,가정3동,4352,1313,896,934,942,206,49,7,3,1,1
2826055000,인천광역시,서구,석남1동,10181,3844,2263,1927,1621,428,79,16,3,0,0
2826056000,인천광역시,서구,석남2동,6536,2385,1494,1263,1058,271,52,6,5,1,1
2826056100,인천광역시,서구,석남3동,7047,2384,1549,1437,1273,313,63,20,4,2,2
2826057500,인천광역시,서구,신현원창동,10212,2701,2120,2290,2272,634,146,40,9,0,0
2826058000,인천광역시,서구,가좌1동,5720,2363,1293,966,833,218,34,6,4,2,1
2826059000,인천광역시,서구,가좌2동,7801,1531,1502,1877,2250,504,104,24,7,2,0
2826060000,인천광역시,서구,가좌3동,7661,2440,1834,1609,1407,290,66,12,1,1,1
2826061000,인천광역시,서구,가좌4동,3952,1685,813,688,591,136,32,4,2,0,1
2826063000,인천광역시,서구,검단1동,11758,3810,2231,2289,2588,670,137,21,8,4,0
2826064000,인천광역시,서구,검단2동,8678,2211,1659,1804,2283,582,108,22,5,3,1
2826065000,인천광역시,서구,검단3동,9208,2501,1589,1916,2455,603,112,24,3,4,1
2826066000,인천광역시,서구,검단4동,17183,3582,2991,3853,5066,1315,288,68,13,4,3
2826067000,인천광역시,서구,검단5동,8987,2359,1693,1851,2283,639,124,28,6,1,3
2871000000,인천광역시,강화군,,31106,12277,9044,4595,3238,1316,436,139,34,8,19
2871025000,인천광역시,강화군,강화읍,9804,3642,2392,1660,1379,521,154,40,9,3,4
2871031000,인천광역시,강화군,선원면,3157,1052,834,540,486,176,53,11,4,0,1
2871032000,인천광역시,강화군,불은면,2195,888,706,309,174,78,26,9,3,0,2
2871033000,인천광역시,강화군,길상면,3077,1293,854,435,292,123,50,18,8,0,4
2871034000,인천광역시,강화군,화도면,2155,923,682,270,166,80,19,12,1,0,2
2871035000,인천광역시,강화군,양도면,1835,748,598,227,141,86,21,9,2,0,3
2871036000,인천광역시,강화군,내가면,1575,697,522,186,108,39,15,6,0,2,0
2871037000,인천광역시,강화군,하점면,1973,817,667,279,122,40,29,10,6,2,1
2871038000,인천광역시,강화군,양사면,913,391,308,97,78,23,9,6,1,0,0
2871039000,인천광역시,강화군,송해면,1413,522,485,215,100,60,25,6,0,0,0
2871040000,인천광역시,강화군,교동면,1437,549,513,196,109,48,16,4,0,1,1
2871041000,인천광역시,강화군,삼산면,1201,570,361,141,73,36,13,6,0,0,1
2871042000,인천광역시,강화군,서도면,215,106,68,25,4,5,5,2,0,0,0
2871042500,인천광역시,강화군,서도면볼음출장소,156,79,54,15,6,1,1,0,0,0,0
2872000000,인천광역시,옹진군,,11622,6584,2511,1202,841,309,115,30,17,8,5
2872031000,인천광역시,옹진군,북도면,607,287,180,67,39,22,9,2,1,0,0
2872031500,인천광역시,옹진군,북도면장봉출장소,517,252,154,55,32,15,4,2,1,1,1
2872033000,인천광역시,옹진군,백령면,3228,2012,533,306,238,82,39,10,5,2,1
2872034000,인천광역시,옹진군,대청면,715,381,174,73,46,28,8,2,3,0,0
2872034500,인천광역시,옹진군,대청면소청출장소,161,99,41,13,7,1,0,0,0,0,0
2872035000,인천광역시,옹진군,덕적면,1155,638,312,117,58,23,6,1,0,0,0
2872036000,인천광역시,옹진군,영흥면,3159,1604,729,393,291,88,34,9,6,4,1
2872037000,인천광역시,옹진군,자월면,708,353,202,78,51,13,6,3,0,0,2
2872038000,인천광역시,옹진군,연평면,1372,958,186,100,79,37,9,1,1,1,0
2900000000,광주광역시,,,586464,195232,121171,110136,113233,36826,7546,1666,415,141,98
2911000000,광주광역시,동구,,45095,20878,9780,6658,5128,1900,533,144,38,19,17
2911052500,광주광역시,동구,충장동,2968,2061,485,218,138,43,17,4,1,1,0
2911054500,광주광역시,동구,동명동,2487,1446,502,245,191,80,15,5,2,0,1
2911056000,광주광역시,동구,계림1동,4026,2490,721,426,272,85,22,7,1,2,0
2911057000,광주광역시,동구,계림2동,4176,1641,956,669,616,223,52,15,3,1,0
2911059000,광주광역시,동구,산수1동,3501,1780,781,476,297,121,37,8,0,0,1
2911060000,광주광역시,동구,산수2동,4421,1463,1114,790,668,264,84,29,5,4,0
2911062000,광주광역시,동구,지산1동,2336,1170,414,347,267,95,27,8,5,1,2
2911063000,광주광역시,동구,지산2동,2624,1224,538,375,294,137,44,9,2,0,1
2911065500,광주광역시,동구,서남동,2243,1521,350,197,124,35,12,1,0,1,2
2911068500,광주광역시,동구,학동,3452,1690,757,506,337,118,28,10,3,2,1
2911071000,광주광역시,동구,학운동,5155,1525,1340,1006,821,333,89,24,10,4,3
2911073000,광주광역시,동구,지원1동,3257,1122,788,610,499,174,50,12,1,1,0
2911074000,광주광역시,동구,지원2동,4449,1745,1034,793,604,192,56,12,5,2,6
2914000000,광주광역시,서구,,123500,41137,25159,23202,24274,7675,1609,319,83,25,17
2914057500,광주광역시,서구,양동,2367,1168,582,306,181,94,28,5,3,0,0
2914059000,광주광역시,서구,양3동,2194,783,537,393,340,111,23,2,3,1,1
2914065000,광주광역시,서구,농성1동,4237,2088,990,600,367,142,40,5,4,1,0
2914066000,광주광역시,서구,농성2동,2900,1453,632,421,275,94,19,4,2,0,0
2914073000,광주광역시,서구,광천동,4506,2000,947,692,570,223,56,15,1,1,1
2914074000,광주광역시,서구,유덕동,4492,1538,769,818,993,301,58,11,3,0,1
2914074500,광주광역시,서구,치평동,12024,3829,2213,2291,2705,757,187,27,9,4,2
2914075100,광주광역시,서구,상무1동,10254,4289,1877,1626,1748,552,129,23,7,2,1
2914075200,광주광역시,서구,상무2동,12184,5520,2565,1905,1533,529,110,16,4,2,0
2914076000,광주광역시,서구,화정1동,7318,3185,1586,1161,931,346,82,19,5,1,2
2914077000,광주광역시,서구,화정2동,7576,1752,1635,1750,1826,491,93,21,3,4,1
2914078000,광주광역시,서구,화정3동,4494,1339,1012,914,838,305,64,18,4,0,0
2914079000,광주광역시,서구,화정4동,6973,1635,1667,1572,1471,503,97,21,5,1,1
2914080000,광주광역시,서구,서창동,2534,1092,541,394,337,129,32,5,1,1,2
2914082100,광주광역시,서구,금호1동,8772,2471,1982,1720,1805,621,133,31,7,1,1
2914082400,광주광역시,서구,금호2동,9642,1749,1642,2235,2913,893,166,35,6,1,2
2914083000,광주광역시,서구,풍암동,14651,3868,2569,3065,3775,1101,208,51,9,4,1
2914084000,광주광역시,서구,동천동,6382,1378,1413,1339,1666,483,84,10,7,1,1
2915500000,광주광역시,남구,,87879,27915,20244,17222,15548,5398,1160,274,71,23,24
2915551000,광주광역시,남구,양림동,3506,1121,931,655,545,208,35,9,0,2,0
2915552000,광주광역시,남구,방림1동,3217,1014,772,659,532,195,33,7,1,3,1
2915553000,광주광역시,남구,방림2동,4313,1366,1088,846,684,254,56,17,2,0,0
2915553700,광주광역시,남구,봉선1동,7037,2551,1549,1331,1125,373,85,19,2,0,2
2915553800,광주광역시,남구,봉선2동,9353,1402,1755,2220,2711,971,211,51,17,5,10
2915554500,광주광역시,남구,사직동,2921,1668,612,335,207,68,21,9,0,1,0
2915560500,광주광역시,남구,월산동,5031,2534,1134,676,462,172,40,9,3,1,0
2915563000,광주광역시,남구,월산4동,4735,2109,1095,777,512,199,26,13,2,0,2
2915564000,광주광역시,남구,월산5동,3472,1470,855,595,376,134,34,4,3,1,0
2915567000,광주광역시,남구,백운1동,5280,1296,1341,1258,1001,302,63,16,3,0,0
2915568000,광주광역시,남구,백운2동,3102,1415,723,496,336,104,22,2,2,2,0
2915569000,광주광역시,남구,주월1동,8031,2423,1846,1649,1472,503,106,22,8,2,0
2915570000,광주광역시,남구,주월2동,4107,1513,950,734,617,221,54,13,5,0,0
2915571000,광주광역시,남구,효덕동,17327,3809,4072,3758,3990,1319,283,70,16,6,4
2915572000,광주광역시,남구,송암동,3620,992,830,813,684,232,52,7,6,0,4
2915573000,광주광역시,남구,대촌동,2827,1232,691,420,294,143,39,6,1,0,1
2917000000,광주광역시,북구,,178956,60412,38413,33976,32835,10498,2160,489,114,40,19
2917051000,광주광역시,북구,중흥1동,2135,1153,466,275,174,52,12,2,1,0,0
2917052000,광주광역시,북구,중흥2동,4149,1992,894,569,477,164,39,11,3,0,0
2917053000,광주광역시,북구,중흥3동,3086,1613,637,393,323,92,20,5,2,0,1
2917055500,광주광역시,북구,중앙동,2169,1303,399,262,140,43,16,6,0,0,0
2917057000,광주광역시,북구,임동,4223,1613,1015,741,592,205,42,12,2,1,0
2917058000,광주광역시,북구,신안동,6056,3263,1223,751,566,200,38,12,1,0,2
2917059000,광주광역시,북구,용봉동,15267,4884,3191,2951,2985,987,199,51,12,5,2
2917060100,광주광역시,북구,운암1동,7234,1484,1569,1635,1762,610,128,33,7,5,1
2917060200,광주광역시,북구,운암2동,6086,2369,1384,1077,835,317,83,16,3,2,0
2917060300,광주광역시,북구,운암3동,6367,1577,1437,1412,1381,426,102,23,5,4,0
2917061500,광주광역시,북구,동림동,8001,2061,1828,1692,1770,521,98,24,4,1,2
2917062000,광주광역시,북구,우산동,6660,3211,1460,972,676,256,65,15,4,0,1
2917063500,광주광역시,북구,풍향동,2128,1077,430,286,232,77,17,8,1,0,0
2917065000,광주광역시,북구,문화동,6372,2586,1494,1069,865,274,70,9,3,1,1
2917065600,광주광역시,북구,문흥1동,6512,1483,1360,1499,1546,487,111,18,6,2,0
2917065700,광주광역시,북구,문흥2동,7024,1990,1637,1501,1430,382,66,14,2,2,0
2917066100,광주광역시,북구,두암1동,3906,1526,938,703,489,196,43,9,0,2,0
2917066200,광주광역시,북구,두암2동,7605,2561,1730,1457,1275,457,93,26,4,1,1
2917066300,광주광역시,북구,두암3동,7839,3677,1843,1197,791,255,60,12,4,0,0
2917066600,광주광역시,북구,삼각동,5390,1639,1074,1025,1206,356,72,13,4,1,0
2917066900,광주광역시,북구,일곡동,11164,2296,1932,2529,3167,1022,179,27,8,3,1
2917067300,광주광역시,북구,매곡동,5152,1035,1062,1173,1334,424,99,18,5,0,2
2917067600,광주광역시,북구,오치1동,5483,2109,1160,974,870,293,62,14,1,0,0
2917067700,광주광역시,북구,오치2동,6682,2874,1591,1115,774,272,40,9,6,1,0
2917068500,광주광역시,북구,석곡동,1345,603,359,191,112,50,18,10,0,0,2
2917069500,광주광역시,북구,건국동,17157,4487,3399,3705,4117,1176,202,52,11,6,2
2917069600,광주광역시,북구,양산동,13764,3946,2901,2822,2946,904,186,40,15,3,1
2920000000,광주광역시,광산구,,151034,44890,27575,29078,35448,11355,2084,440,109,34,21
2920051500,광주광역시,광산구,송정1동,4537,1521,946,816,872,289,73,13,5,1,1
2920052500,광주광역시,광산구,송정2동,2981,1342,672,450,343,128,33,10,3,0,0
2920054000,광주광역시,광산구,도산동,5924,1999,1245,1041,1142,401,73,16,5,1,1
2920055000,광주광역시,광산구,신흥동,2081,668,528,398,318,120,37,9,2,1,0
2920056500,광주광역시,광산구,어룡동,11939,3745,2397,2366,2430,801,148,36,13,2,1
2920058000,광주광역시,광산구,우산동,11077,4924,2306,1800,1454,478,89,16,6,3,1
2920060000,광주광역시,광산구,월곡1동,5372,1806,1112,1044,981,334,80,11,0,3,1
2920061000,광주광역시,광산구,월곡2동,7127,2174,1286,1316,1708,513,100,22,7,0,1
2920062000,광주광역시,광산구,비아동,3044,1270,619,454,484,165,41,8,2,0,1
